Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,Spot^2,Spot FD1_down,Spot FD2_down,Spot FD1_up,Spot FD2_up,FD1_down^2,FD1_down FD2_down,FD1_down FD1_up,FD1_down FD2_up,FD2_down^2,FD2_down FD1_up,FD2_down FD2_up,FD1_up^2,FD1_up FD2_up,FD2_up^2
1131,13.97,6.5,5.48639,1.79267,15.23038,195.16090000000003,90.805,76.6448683,25.0435999,212.76840860000001,42.25,35.661535,11.652355,98.99747,30.100475232100003,9.8352867613,83.5598045282,3.2136657289,27.3030453146,231.9644749444
1132,15.04,6.5,5.48639,1.79265,15.21566,226.20159999999998,97.75999999999999,82.51530559999999,26.961456,228.84352639999997,42.25,35.661535,11.652225000000001,98.90179,30.100475232100003,9.8351770335,83.4790448674,3.2135940225,27.276352899,231.5163092356
1133,33.02,6.5,5.48639,1.79267,15.47447,1090.3204000000003,214.63000000000002,181.16059780000003,59.19396340000001,510.9669994000001,42.25,35.661535,11.652355,100.584055,30.100475232100003,9.8352867613,84.8989774633,3.2136657289,27.7406181349,239.4592217809
1134,90.040001,6.5,5.48639,1.79241,15.88819,8107.201780080001,585.2600065,493.99456108639004,161.38859819241,1430.5726434881901,42.25,35.661535,11.650665,103.273235,30.100475232100003,9.833860299900001,87.1688067341,3.2127336081,28.4781506379,252.4345814761
1135,109.779999,6.5,5.48639,1.79242,15.89506,12051.648180440001,713.5699935,602.29588871361,196.77186580757999,1744.9596709049401,42.25,35.661535,11.65073,103.31789,30.100475232100003,9.8339151638,87.20649823340001,3.2127694564,28.4906234452,252.65293240360003
1136,107.230003,6.5,5.48639,1.79448,15.8514,11498.273543380008,696.9950195,588.30561615917,192.42209578344,1699.7456695542,42.25,35.661535,11.66412,103.0341,30.100475232100003,9.8452171272,86.966962446,3.2201584704000004,28.445020272,251.26688196
1137,102.550003,6.5,5.48639,1.80302,15.83823,10516.503115300009,666.5750195,562.6293109591701,184.89970640906,1624.21053401469,42.25,35.661535,11.71963,102.948495,30.100475232100003,9.8920708978,86.8947066897,3.2508811204000003,28.556645454599998,250.8495295329
1138,95.059998,6.5,5.48639,1.80333,15.88748,9036.403219760003,617.8899869999999,521.53622242722,171.42454619334,1510.26381702504,42.25,35.661535,11.721645,103.26862,30.100475232100003,9.8937716787,87.1649113972,3.2519990889000003,28.650369308400002,252.4120207504
1139,77.470001,14.41176,5.48639,1.80333,15.86264,6001.601054940001,1116.4790616117598,425.03063878639,139.70397690333,1228.87873666264,207.69882629759996,79.06853594639999,25.9891591608,228.6085606464,30.100475232100003,9.8937716787,87.0286294696,3.2519990889000003,28.605574591200003,251.62334776960003
1140,65.059998,14.41176,5.48639,1.80436,15.86,4232.803339760003,937.6290767764799,356.94452242721997,117.39165799127998,1031.8515682799998,207.69882629759996,79.06853594639999,26.0040032736,228.57051359999997,30.100475232100003,9.8994226604,87.0141454,3.2557150096,28.617149599999998,251.53959999999998
1141,35.98,14.41176,5.48639,5.08939,15.86254,1294.5603999999998,518.5351248,197.40031219999997,183.1162522,570.7341892,207.69882629759996,79.06853594639999,73.3470672264,228.60711947039997,30.100475232100003,27.9223784021,87.0280808306,25.901890572099997,80.73065245059999,251.6201752516
1142,42.68,6.5,5.48639,10.33118,15.85382,1821.5824,277.42,234.1591252,440.9347624,676.6410376,42.25,35.661535,67.15267,103.04983,30.100475232100003,56.6808826402,86.9802395098,106.7332801924,163.78866810760002,251.34360859240002
1143,65.690002,6.5,5.48639,15.06025,15.8927,4315.176362760005,426.98501300000004,360.40097007278007,989.3078526205001,1043.9914947854002,42.25,35.661535,97.891625,103.30255,30.100475232100003,82.6264049975,87.193550353,226.81113006249998,239.348035175,252.57791329
1144,86.080002,6.5,5.48639,15.91015,15.95003,7409.7667443200025,559.520013,472.26846217277995,1369.5457438202998,1372.97861430006,42.25,35.661535,103.415975,103.675195,30.100475232100003,87.2892878585,87.5080850917,253.1328730225,253.7673698045,254.4034570009
1145,106.220001,6.5,5.48639,15.70203,15.91187,11282.68861244,690.4300065,582.76435128639,1667.8696423020301,1690.15884731187,42.25,35.661535,102.06319500000001,103.427155,30.100475232100003,86.1474603717,87.29872444930001,246.55374612090003,249.84866009610002,253.1876068969
1146,107.839996,6.5,5.48639,16.50486,15.75237,11629.464737280015,700.959974,591.65227565444,1779.88403638056,1698.7355177905201,42.25,35.661535,107.28159000000001,102.390405,30.100475232100003,90.5520988554,86.4236452443,272.4104036196,259.9906615182,248.13716061690002
1147,99.110001,6.5,5.48639,16.88644,15.6773,9822.79229822,644.2150065,543.75611838639,1673.61508528644,1553.7772186773,42.25,35.661535,109.76186,101.90245,30.100475232100003,92.64559555160001,86.011781947,285.1518558736,264.733785812,245.77773529
1148,59.939999,6.5,5.48639,30.90272,15.35393,3592.803480120001,389.6099935,328.85421111361,1852.30900589728,920.31454884607,42.25,35.661535,200.86767999999998,99.800545,30.100475232100003,169.5443739808,84.2376480127,954.9781033983999,474.4781996896,235.7431664449
1149,40.060001,6.5,5.48639,37.52137,15.3551,1604.803680120001,260.3900065,219.78478888639,1503.1061197213699,615.1253213551,42.25,35.661535,243.888905,99.80815,30.100475232100003,205.8568691543,84.244067089,1407.8532066768998,576.144388487,235.77909601000002
1150,35.080002,6.5,5.48639,34.5336,15.50447,1230.6065403200041,228.020013,192.46257217278,1211.4387570672,543.89683860894,42.25,35.661535,224.4684,100.779055,30.100475232100003,189.464797704,85.0635691633,1192.56952896,535.425165192,240.38858998089998
1151,16.0,6.5,5.48639,1.79364,15.37968,256.0,104.0,87.78224,28.69824,246.07488,42.25,35.661535,11.65866,99.96792,30.100475232100003,9.8406085596,84.3789225552,3.2171444495999997,27.5856092352,236.53455690240003
1152,13.24,20.0,5.66373,1.89571,15.08542,175.29760000000002,264.8,74.9877852,25.0992004,199.7309608,400.0,113.2746,37.9142,301.7084,32.077837512900004,10.7367895983,85.4397458166,3.5937164041,28.597581548199997,227.56989657639997
1153,12.79,20.0,5.66373,1.80556,14.92594,163.58409999999998,255.79999999999998,72.4391067,23.0931124,190.9027726,400.0,113.2746,36.111200000000004,298.5188,32.077837512900004,10.2262043388,84.5364941562,3.2600469136,26.9496802264,222.78368488360002
1154,12.75,20.0,5.66373,1.80556,14.90827,162.5625,255.0,72.2125575,23.02089,190.0804425,400.0,113.2746,36.111200000000004,298.1654,32.077837512900004,10.2262043388,84.4364160471,3.2600469136,26.917775981200002,222.2565143929
1155,12.79,18.88235,5.0,1.80591,14.88486,163.58409999999998,241.50525649999997,63.949999999999996,23.097588899999998,190.3773594,356.5431415225,94.41175,34.09982468849999,281.06113622099997,25.0,9.02955,74.4243,3.2613109280999995,26.880717522599998,221.5590572196
1156,13.16,18.88235,5.0,1.80809,14.9321,173.1856,248.491726,65.8,23.7944644,196.506436,356.5431415225,94.41175,34.140988211499995,281.95313843499997,25.0,9.04045,74.6605,3.2691894481,26.998580689,222.96761041
1157,13.51,9.0,5.39353,1.80618,15.11521,182.52009999999999,121.59,72.8665903,24.4014918,204.20648709999998,81.0,48.54177,16.25562,136.03689,29.0901658609,9.7416860154,81.5243385913,3.2622861923999995,27.3007899978,228.46957334409998
1158,27.030001,9.0,5.39353,1.81,15.57012,730.6209540600009,243.270009,145.78712129353,48.924301809999996,420.86035917012,81.0,48.54177,16.29,140.13108,29.0901658609,9.7622893,83.9779093236,3.2761,28.1819172,242.42863681439997
1159,96.0,9.0,5.39353,1.81122,15.47627,9216.0,864.0,517.7788800000001,173.87712,1485.72192,81.0,48.54177,16.30098,139.28643,29.0901658609,9.7688694066,83.4717265331,3.2805178884000004,28.0309297494,239.5149331129
1160,99.849998,9.0,5.0,1.80809,15.52146,9970.022100600005,898.649982,499.24999,180.53778288382,1549.81774995708,81.0,45.0,16.27281,139.69314,25.0,9.04045,77.6073,3.2691894481,28.0641966114,240.9157205316
1161,104.720001,9.0,5.0,1.8043,15.57832,10966.27860944,942.480009,523.600005,188.9462978043,1631.3616859783199,81.0,45.0,16.2387,140.20488,25.0,9.0215,77.8916,3.25549849,28.107962776,242.6840540224
1162,95.800003,9.0,5.0,1.80433,15.56883,9177.640574800009,862.2000270000001,479.000015,172.85481941299,1491.49396070649,81.0,45.0,16.23897,140.11947,25.0,9.02165,77.84415,3.2556067489,28.0913070339,242.3884675689
1163,90.089996,9.0,5.0,1.80436,15.55231,8116.207379280016,810.809964,450.44998,162.55478518255998,1401.10754569076,81.0,45.0,16.23924,139.97079,25.0,9.021799999999999,77.76155,3.2557150096,28.0619660716,241.87434633610002
1164,123.169998,9.0,5.0,1.80372,15.59957,15170.848407320005,1108.529982,615.84999,222.16418879256,1921.39900570086,81.0,45.0,16.23348,140.39613,25.0,9.0186,77.99785,3.2534058384,28.1372564004,243.3465841849
1165,106.809998,9.0,5.0,0.0,15.60485,11408.375672760003,961.2899819999999,534.04999,0.0,1666.7539972903,81.0,45.0,0.0,140.44365000000002,25.0,0.0,78.02425000000001,0.0,0.0,243.51134352250003
1166,67.529999,9.0,5.0,4.41333,15.50804,4560.3007649400015,607.769991,337.649995,298.03217048667005,1047.25792569196,81.0,45.0,39.71997,139.57236,25.0,22.066650000000003,77.5402,19.477481688900003,68.4420981732,240.4993046416
1167,75.029999,9.0,5.0,12.156,15.49485,5629.500749940002,675.269991,375.149995,912.064667844,1162.5785800051501,81.0,45.0,109.40400000000001,139.45364999999998,25.0,60.78,77.47425,147.768336,188.3553966,240.09037652249998
1168,95.080002,9.0,5.0,13.08311,15.51164,9040.206780320003,855.720018,475.40000999999995,1243.9421249662198,1474.84676222328,81.0,45.0,117.74799,139.60476,25.0,65.41555,77.5582,171.16776727209998,202.9404924004,240.6109754896
1169,113.839996,9.0,5.0,6.3025,15.49682,12959.544689280016,1024.559964,569.19998,717.47657479,1764.15792681272,81.0,45.0,56.722500000000004,139.47138,25.0,31.512500000000003,77.4841,39.721506250000004,97.66870805,240.1514301124
1170,118.07,9.0,5.0,9.53563,15.51269,13940.524899999999,1062.6299999999999,590.3499999999999,1125.8718341,1831.5833082999998,81.0,45.0,85.82066999999999,139.61420999999999,25.0,47.678149999999995,77.56344999999999,90.92823949689999,147.92327214469998,240.64355103609998
1171,116.230003,9.0,5.0,6.11009,15.52474,13509.413597380008,1046.070027,581.1500149999999,710.17577903027,1804.4405767742198,81.0,45.0,54.990809999999996,139.72266,25.0,30.550449999999998,77.6237,37.3331998081,94.8575586266,241.01755206759998
1172,109.970001,9.0,5.0,10.83414,15.43403,12093.401119940001,989.730009,549.850005,1191.43038663414,1697.28029453403,81.0,45.0,97.50726,138.90627,25.0,54.1707,77.17015,117.37858953959999,167.2144417842,238.2092820409
1173,107.110001,9.0,5.0,2.27483,15.46899,11472.55231422,963.990009,535.5500049999999,243.65704357483,1656.88353436899,81.0,45.0,20.473470000000002,139.22091,25.0,11.37415,77.34495,5.1748515289000006,35.1893225217,239.2896516201
1174,115.660004,9.0,5.0,0.0,15.49399,13377.236525280015,1040.940036,578.30002,0.0,1792.03494537596,81.0,45.0,0.0,139.44591,25.0,0.0,77.46995,0.0,0.0,240.0637261201
1175,92.459999,9.0,5.0,1.80458,15.40525,8548.85141508,832.139991,462.29999499999997,166.85146499542,1424.36939959475,81.0,45.0,16.241220000000002,138.64725,25.0,9.0229,77.02625,3.2565089764,27.800006045000003,237.32172756250003
1176,73.730003,15.66667,5.90296,1.80562,15.13368,5436.113342380008,1155.10362610001,435.22525850888,133.12836801685998,1115.8062718010399,245.4445488889,92.4797263432,28.2880526854,237.0943704456,34.8449367616,10.6585026352,89.3335076928,3.2602635844,27.3256752816,229.0282703424
1177,25.01,15.66667,5.90296,1.83105,15.15187,625.5001000000001,391.8234167,147.63302960000001,45.7945605,378.9482687,245.4445488889,92.4797263432,28.6864561035,237.3793471729,34.8449367616,10.808614908000001,89.4408825352,3.3527441025000004,27.743831563500002,229.5791644969
1178,16.629999,15.66667,5.90296,1.83105,15.11204,276.55686674000106,260.53670643333004,98.16621889704001,30.450359668950004,251.31321008796002,245.4445488889,92.4797263432,28.6864561035,236.7553437068,34.8449367616,10.808614908000001,89.2057676384,3.3527441025000004,27.670900842,228.37375296160002
1179,14.38,44.0,5.90296,1.83105,15.09285,206.78440000000003,632.72,84.8845648,26.330499000000003,217.03518300000002,1936.0,259.73024,80.56620000000001,664.0854,34.8449367616,10.808614908000001,89.092489836,3.3527441025000004,27.635762992500002,227.7941211225
1180,10.96,44.0,5.90296,1.81553,15.14074,120.12160000000002,482.24,64.69644160000001,19.898208800000003,165.9425104,1936.0,259.73024,79.88332,666.19256,34.8449367616,10.7170009688,89.3751825904,3.2961491809000005,27.4884676922,229.24200774759998
1181,9.06,10.91667,5.74371,1.8295,15.08222,82.0836,98.9050302,52.0380126,16.57527,136.6449132,119.1736838889,62.7021866457,19.972047765,164.6476186074,32.990204564100004,10.508117445,86.62789783619999,3.34707025,27.59292149,227.47336012839997
1182,0.1,10.91667,5.74371,1.81229,15.49988,0.010000000000000002,1.091667,0.5743710000000001,0.181229,1.549988,119.1736838889,62.7021866457,19.7841718743,169.2070749996,32.990204564100004,10.4092681959,89.0268157548,3.2843950441,28.090277525199998,240.24628001439999
1183,3.62,8.25,5.74371,1.81092,15.47765,13.1044,29.865000000000002,20.792230200000002,6.5555304,56.029093,68.0625,47.3856075,14.940090000000001,127.6906125,32.990204564100004,10.4013993132,88.89913308150001,3.2794312464,28.028785938000002,239.55764952250001
1184,9.42,7.33333,5.04839,0.0,15.45652,88.7364,69.0799686,47.5558338,0.0,145.6004184,53.7777288889,37.021509838700005,0.0,113.3477618116,25.486241592100004,0.0,78.0305410028,0.0,0.0,238.90401051039998
1185,1.94,7.92647,5.04839,0.0,15.52105,3.7636,15.3773518,9.7938766,0.0,30.110837,62.8289266609,40.01591188330001,0.0,123.02713719350001,25.486241592100004,0.0,78.3563136095,0.0,0.0,240.90299310250003
1186,0.05,7.92647,5.04839,0.0,15.52118,0.0025000000000000005,0.39632350000000005,0.2524195,0.0,0.776059,62.8289266609,40.01591188330001,0.0,123.0281676346,25.486241592100004,0.0,78.3569699002,0.0,0.0,240.90702859239997
1187,0.03,7.92647,5.04839,0.0,15.51311,0.0009,0.2377941,0.1514517,0.0,0.46539329999999995,62.8289266609,40.01591188330001,0.0,122.96420102169999,25.486241592100004,0.0,78.3162293929,0.0,0.0,240.6565818721
1188,0.03,7.92647,5.04839,0.0,15.53168,0.0009,0.2377941,0.1514517,0.0,0.4659504,62.8289266609,40.01591188330001,0.0,123.1113955696,25.486241592100004,0.0,78.40997799520001,0.0,0.0,241.2330836224
1189,0.03,7.92647,5.04839,2.32385,15.53243,0.0009,0.2377941,0.1514517,0.0697155,0.46597289999999997,62.8289266609,40.01591188330001,18.4199273095,123.1173404221,25.486241592100004,11.731701101500002,78.4137642877,5.400278822500001,36.095037455500005,241.25638170489998
1190,0.05,7.92647,5.04839,2.85,15.54173,0.0025000000000000005,0.39632350000000005,0.2524195,0.14250000000000002,0.7770865,62.8289266609,40.01591188330001,22.590439500000002,123.1910565931,25.486241592100004,14.387911500000001,78.4607143147,8.1225,44.2939305,241.5453713929
1191,0.08,7.92647,5.04839,9.79576,15.43582,0.0064,0.6341176000000001,0.40387120000000004,0.7836607999999999,1.2348656,62.8289266609,40.01591188330001,77.6457977672,122.3515641554,25.486241592100004,49.4528168264,77.9260393298,95.9569139776,151.2055881232,238.2645390724
1192,15.69,7.92647,5.04839,10.0381,15.47819,246.1761,124.3663143,79.2092391,157.49778899999998,242.8528011,62.8289266609,40.01591188330001,79.566698507,122.6874086893,25.486241592100004,50.676243659,78.1399396141,100.76345161,155.371619039,239.5743656761
1193,99.949997,7.92647,5.04839,8.88302,15.63919,9990.001900300009,792.25065272059,504.58656535483004,887.85782235094,1563.1369935824298,62.8289266609,40.01591188330001,70.4109915394,123.9635703593,25.486241592100004,44.8449493378,78.9527304041,78.90804432040001,138.9232375538,244.58426385609997
1194,114.690002,7.92647,5.04839,9.04795,15.71289,13153.796558760005,909.0868601529401,578.9998591967801,1037.7094035959,1802.1113855257802,62.8289266609,40.01591188330001,71.7183042365,124.5477511983,25.486241592100004,45.677580300500004,79.32479674710001,81.8653992025,142.1694430755,246.8949121521
1195,109.599998,7.92647,5.04839,10.33353,15.74887,12012.159561600003,868.74109614706,553.30353390322,1132.55486733294,1726.07612050226,62.8289266609,40.01591188330001,81.9084155391,124.8329455889,25.486241592100004,52.1676895167,79.5064378193,106.78184226089999,162.74142061109998,248.0269062769
1196,95.059998,7.92647,5.04839,10.38384,15.74771,9036.403219760003,753.49022234706,479.89994330322,987.0878096323198,1496.9772811045798,62.8289266609,40.01591188330001,82.3071962448,124.8237508837,25.486241592100004,52.4216740176,79.5005816869,107.82413314559999,163.52170100639998,247.99037024409998
1197,95.769997,7.92647,5.04839,1.90516,15.74716,9171.89232538001,759.11800812059,483.4842951548301,182.45716748452,1508.10546595852,62.8289266609,40.01591188330001,15.1011935852,124.8193913252,25.486241592100004,9.617990692400001,79.4978050724,3.6296346256,30.0008593456,247.97304806559998
1198,91.75,7.92647,5.04839,2.28655,15.87135,8418.0625,727.2536225,463.18978250000004,209.7909625,1456.1963625,62.8289266609,40.01591188330001,18.1242699785,125.8037796345,25.486241592100004,11.543396154500002,80.12476462650001,5.2283109025000005,36.2906353425,251.89975082249998
1199,67.300003,7.92647,5.04839,1.8059,15.70687,4529.29040380001,533.45145477941,339.75666214517,121.53707541770001,1057.0723981206102,62.8289266609,40.01591188330001,14.314412173000001,124.5000338489,25.486241592100004,9.116887501,79.29440543930001,3.26127481,28.365036533,246.70576519690002
1200,35.02,4.5,5.05645,1.80054,14.46524,1226.4004000000002,157.59,177.07687900000002,63.05491080000001,506.57270480000005,20.25,22.754025,8.10243,65.09358,25.5676866025,9.104340483,73.14276279799999,3.2419442916000003,26.0452432296,209.2431682576
1201,19.870001,4.5,5.05645,1.79496,14.4485,394.8169397400009,89.4150045,100.47166655644999,35.66585699496,287.09170944849996,20.25,22.754025,8.07732,65.01825,25.5676866025,9.076125492000001,73.058117825,3.2218814016000006,25.93447956,208.75915224999997
