Hour,Spot,FD1_down,FD2_down,FD1_up,FD2_up,FD1_up_percentage,FD2_up_percentage,FD1_down_percentage,FD2_down_percentage,FD_act_up,FD_act_down
9032,65.18,36.8568,21.16278,26.76054,42.1644,0.057231404958677685,0.9427685950413224,0.25691699604743085,0.7430830039525692,0.0,0.0
9033,65.029999,30.86341,21.18743,7.23,42.34731,0.010856206472757066,0.9891437935272429,0.21897233201581026,0.7810276679841897,0.0,0.0
9034,66.300003,29.59543,21.08995,24.05911,42.29927,0.034167175106772425,0.9658328248932275,0.258498023715415,0.7415019762845849,0.0,6.412499999996059e-06
9035,66.720001,20.02817,21.32654,26.64131,42.22414,0.05017478922475838,0.9498252107752416,0.23517786561264822,0.7648221343873518,7.10847222221996e-05,7.248958333331403e-05
9036,66.599998,19.66721,20.74733,0.0,43.25913,0.0,1.0,0.2561264822134387,0.7438735177865612,4.368611111109742e-05,0.0
9037,70.849998,18.36505,20.61055,0.0,43.41196,0.0,1.0,0.25691699604743085,0.7430830039525692,0.0,0.0001145013888888
9038,73.760002,19.62608,20.44662,44.77458,43.54628,0.1366101694915254,0.8633898305084745,0.2956521739130435,0.7043478260869565,0.0003466631944443,0.0
9039,92.889999,18.54343,19.34738,47.09992,43.80496,0.13033898305084746,0.8696610169491525,0.23102948284195265,0.7689705171580474,0.0,0.0002008854166666
9040,96.699997,17.85925,19.29075,46.30236,43.87809,0.13050847457627118,0.8694915254237288,0.236816874400767,0.763183125599233,0.0002923687499999,0.0097710076388882
9041,109.940002,17.95408,19.47671,46.84224,43.81847,0.13135593220338984,0.8686440677966102,0.218503937007874,0.7814960629921259,0.0013029166666664,0.0
9042,116.620003,8.93484,21.14468,43.11292,43.13568,0.14271186440677966,0.8572881355932204,0.07536945812807883,0.9246305418719212,0.0001311409722221,0.0
9043,98.370003,9.08648,19.9628,43.41041,43.13185,0.13152542372881354,0.8684745762711864,0.0696078431372549,0.9303921568627451,2.9176388888877786e-05,0.0
9044,74.080002,10.47764,20.82618,42.75704,43.11228,0.12864406779661017,0.8713559322033899,0.05461767626613704,0.945382323733863,0.0066751999999994,0.0
9045,74.5,36.68499,21.93193,44.86219,43.25853,0.13152542372881354,0.8684745762711864,0.2683794466403162,0.7316205533596838,0.0,0.0
9046,66.839996,82.16957,23.55594,46.18232,43.18063,0.13305084745762713,0.8669491525423729,0.21857707509881422,0.7814229249011857,1.0204861111104474e-05,5.315277777773433e-06
9047,42.490002,75.81016,25.27604,46.41432,43.11566,0.12372881355932204,0.8762711864406779,0.2426877470355731,0.7573122529644268,0.0,0.0011389169308636
9048,32.639999,232.96837,44.71417,41.34332,43.27284,0.1736959889826132,0.8263040110173868,0.2115285640761709,0.7884714359238292,1.4055555555541548e-06,1.3631944444429204e-06
9049,21.870001,101.054,52.12201,43.56089,43.23953,0.16033898305084746,0.8396610169491525,0.14688601645123384,0.8531139835487662,0.0034513694444441,0.0
9050,16.540001,158.02348,45.59084,42.09874,43.37682,0.1635593220338983,0.8364406779661017,0.20126033871602994,0.7987396612839701,0.0002584083333333,0.0
9051,18.459999,220.64579,43.85235,42.43763,43.18712,0.16423728813559324,0.8357627118644069,0.2013396375098503,0.7986603624901497,0.0001015916666666,0.0
9052,24.82,220.64579,43.74165,43.10081,43.28708,0.16050847457627118,0.8394915254237288,0.2013396375098503,0.7986603624901497,0.0,2.2291666666587575e-07
9053,30.32,165.25776,38.09699,39.85311,42.35918,0.19508474576271184,0.804915254237288,0.15533596837944663,0.8446640316205534,0.0001534465277777,0.0120257770833326
9054,56.09,61.31144,22.47585,37.33907,42.3517,0.17423728813559322,0.8257627118644068,0.23684210526315794,0.7631578947368421,1.2243055555543551e-06,0.0
9055,85.769997,54.53582,20.90426,36.53568,41.90573,0.10418295543393274,0.8958170445660673,0.19841897233201583,0.8015810276679842,0.0,0.0
9056,95.599998,48.17807,20.74381,41.04849,42.3126,0.0654281098546042,0.9345718901453959,0.2391304347826087,0.7608695652173914,0.000549236111111,0.0
9057,98.230003,48.3246,20.67395,42.47844,42.23682,0.06682673069227692,0.9331732693077232,0.23794466403162057,0.7620553359683795,0.0,0.0
9058,92.580002,48.2754,20.68672,42.64914,42.26149,0.07192667862123929,0.9280733213787606,0.2391304347826087,0.7608695652173914,3.506249999999008e-05,0.0
9059,84.93,33.82004,20.92123,21.23804,42.32043,0.01820700573916485,0.9817929942608352,0.21304347826086956,0.7869565217391304,0.0,4.615624999998976e-05
9060,76.529999,32.20802,20.08977,0.0,42.80802,0.0,1.0,0.3031620553359684,0.6968379446640317,0.0,5.937499999984928e-07
9061,71.970001,30.27779,20.06405,0.0,42.69742,0.0,1.0,0.30237154150197626,0.6976284584980237,0.0,9.77541666666548e-05
9062,75.360001,30.61818,20.03054,37.34323,42.63314,0.12644067796610167,0.8735593220338983,0.3039525691699605,0.6960474308300395,5.383333333332185e-05,0.0
9063,81.82,67.80355,19.13604,38.26364,42.94643,0.12677966101694915,0.873220338983051,0.05667447306791569,0.9433255269320844,0.0,0.0
9064,85.309998,64.56328,19.10406,37.87742,43.0607,0.12067796610169491,0.879322033898305,0.059729351376574896,0.940270648623425,7.697291666664145e-05,0.0
9065,96.900002,9.31882,19.0298,41.23956,42.97589,0.1223728813559322,0.8776271186440677,0.017644006227296314,0.9823559937727037,2.2180555555547778e-05,0.0
9066,96.199997,9.18214,20.17066,40.10793,42.86189,0.09508474576271186,0.9049152542372881,0.019480519480519484,0.9805194805194806,0.0,0.0
9067,91.07,9.3125,19.96328,39.32376,42.69699,0.10966101694915255,0.8903389830508474,0.06197432492253209,0.9380256750774679,0.0001242340277777,0.000117223611111
9068,84.940002,39.05912,19.8008,38.45187,42.65548,0.10949152542372881,0.8905084745762711,0.1061750333185251,0.8938249666814748,2.1701388888869157e-06,0.0002627694444443
9069,76.889999,35.91454,21.25462,39.39814,42.63555,0.11220338983050848,0.8877966101694914,0.3226618705035971,0.6773381294964029,7.98472222221748e-06,0.000381342361111
9070,76.510002,23.092,23.57844,36.13511,42.57828,0.10016949152542373,0.8998305084745762,0.20909090909090908,0.7909090909090909,0.0008879381944443,0.0
9071,68.300003,26.23692,26.74706,0.0,42.56674,0.0,1.0,0.14782608695652175,0.8521739130434782,0.0004265744330015,0.0
9072,49.709999,37.13711,57.32414,31.84429,42.90215,0.18161559888579387,0.8183844011142061,0.1910112359550562,0.8089887640449438,0.0,0.000122136111111
9073,44.240002,44.08243,51.56724,30.76232,42.92768,0.16762711864406782,0.8323728813559322,0.18893280632411066,0.8110671936758893,0.0,0.0007253284722221
9074,45.41,43.54264,52.54092,32.082,42.98604,0.19576271186440677,0.8042372881355933,0.18893280632411066,0.8110671936758893,0.0,0.0
9075,42.25,57.61845,52.84374,31.1025,42.89358,0.18985695708712613,0.8101430429128738,0.23500491642084564,0.7649950835791545,0.0002271388888888,0.0
9076,41.700001,57.60711,51.68721,31.08208,42.87414,0.17389830508474574,0.8261016949152542,0.18893280632411066,0.8110671936758893,0.000148779861111,0.0
9077,41.68,100.84192,37.97835,32.82047,42.4667,0.1577966101694915,0.8422033898305085,0.20537124802527648,0.7946287519747235,0.0,0.0
9078,45.099998,102.13804,25.89536,32.14171,42.74758,0.19084745762711863,0.8091525423728814,0.20197628458498024,0.7980237154150198,0.0,0.0
9079,53.400002,101.88859,25.72587,27.50869,42.81251,0.1994915254237288,0.8005084745762712,0.20237154150197628,0.7976284584980238,0.0,0.0001516083333333
9080,53.630001,23.49021,21.33735,18.82009,42.83383,0.07000811688311688,0.9299918831168831,0.24071146245059288,0.7592885375494071,1.974999999996779e-06,0.0001476562499999
9081,56.889999,18.82969,21.30919,0.0,42.68497,0.0,1.0,0.24110671936758893,0.758893280632411,0.0,0.0
9082,66.720001,19.68288,20.96767,11.59027,42.93202,0.015291160452450773,0.9847088395475492,0.15810276679841898,0.841897233201581,6.152777777761958e-07,0.0
9083,65.559998,19.93037,20.37787,0.0,42.58786,0.0,1.0,0.2683794466403162,0.7316205533596838,0.0,0.0
9084,65.389999,19.4203,19.87616,0.0,42.23959,0.0,1.0,0.22094861660079052,0.7790513833992094,0.0,3.7758333333316095e-05
9085,62.689999,19.13382,19.86901,0.0,42.05862,0.0,1.0,0.22015810276679842,0.7798418972332016,0.0,0.000132411111111
9086,66.959999,17.64908,19.87009,27.22803,41.97791,0.1228813559322034,0.8771186440677966,0.22015810276679842,0.7798418972332016,0.0,1.1993055555528343e-06
9087,73.970001,8.22514,19.52254,28.38708,42.12307,0.12423728813559322,0.8757627118644069,0.07244248653940284,0.9275575134605971,0.0,0.0
9088,75.910004,7.48987,19.5834,28.51016,42.18188,0.12457627118644068,0.8754237288135593,0.0702979515828678,0.9297020484171322,0.0,0.0
9089,73.629997,7.90118,19.62819,28.53732,42.19106,0.12694915254237288,0.8730508474576272,0.07086247086247086,0.9291375291375292,1.638888888887734e-05,0.0
9090,69.510002,8.25553,20.34194,28.6935,42.07977,0.12830508474576272,0.8716949152542373,0.06518518518518518,0.9348148148148149,0.0,0.0
9091,62.709999,9.85789,19.76458,28.33806,42.10944,0.10559322033898305,0.894406779661017,0.07432762836185819,0.9256723716381419,2.8079166666658613e-05,0.0
9092,51.529999,32.20782,20.63316,28.7912,42.06399,0.10491525423728813,0.8950847457627119,0.06359158083296014,0.9364084191670399,0.0002769555555555,0.0002539180555555
9093,43.68,25.9647,22.04516,27.00691,42.06905,0.09864406779661017,0.9013559322033897,0.18814229249011857,0.8118577075098814,0.0,0.0
9094,40.049999,42.60526,26.90735,31.46859,41.9032,0.10355932203389831,0.8964406779661016,0.1932806324110672,0.8067193675889328,3.724374999999015e-05,0.0
9095,35.32,50.36077,30.61209,24.08787,42.07596,0.13050847457627118,0.8694915254237288,0.15408929276965627,0.8459107072303438,7.67306088404625e-07,0.0
9096,27.4,134.47354,131.814,42.42317,43.17558,0.1736765772298767,0.8263234227701233,0.21841332027424096,0.7815866797257591,0.0,0.0
9097,27.23,136.14854,120.24463,45.61282,43.16889,0.1735257438090148,0.8264742561909852,0.21781693587860987,0.7821830641213902,0.0,0.0
9098,24.280001,91.58845,150.83745,43.04601,43.35034,0.15683333333333332,0.8431666666666666,0.15296442687747036,0.8470355731225296,0.0001293083333333,0.0
9099,13.0,159.19313,122.56248,49.93325,43.09388,0.1605,0.8395,0.1743083003952569,0.8256916996047431,0.0061537736111106,0.0
9100,7.98,138.01178,120.94546,56.64788,43.17112,0.16366666666666668,0.8363333333333334,0.1774447949526814,0.8225552050473186,0.0,0.0081907243055548
9101,4.85,146.71009,118.33854,54.05889,42.9002,0.1625,0.8375,0.17917485265225933,0.8208251473477407,0.0,0.0
9102,6.05,79.26946,129.73346,59.87212,41.86258,0.1730508474576271,0.8269491525423729,0.15323854660347552,0.8467614533965245,0.0,0.0
9103,10.09,79.39262,129.85945,44.9737,41.47582,0.06420233463035019,0.9357976653696498,0.1541501976284585,0.8458498023715415,0.0,0.0
9104,14.03,890.32193,60.54432,33.52897,41.6078,0.03118129122526484,0.9688187087747351,0.31709233791748526,0.6829076620825147,0.0,0.0
9105,19.07,895.02855,60.42129,9.52699,41.7126,0.021080638559148587,0.9789193614408513,0.315748031496063,0.6842519685039371,0.0,0.0
9106,17.83,767.60025,82.2186,22.44249,41.60209,0.07448979591836735,0.9255102040816326,0.3533596837944664,0.6466403162055335,0.0002841180555555,0.0
9107,11.7,36.27094,42.92752,4.53,41.92085,0.030118030118030117,0.9698819698819698,0.19644268774703558,0.8035573122529645,0.0,0.0
9108,6.93,109.49482,23.51989,2.30658,41.73675,0.030469825044230393,0.9695301749557697,0.26403162055335966,0.7359683794466403,0.0,0.0
9109,6.04,141.57814,22.91224,0.0,41.86237,0.0,1.0,0.28339920948616604,0.7166007905138341,0.0,0.0
9110,6.09,81.1882,26.91236,28.442,41.86383,0.09661016949152543,0.9033898305084745,0.2782608695652174,0.7217391304347825,0.0,0.0003868430555555
9111,19.1,11.10299,21.25586,30.54829,41.94573,0.09440677966101696,0.9055932203389829,0.12010869565217393,0.8798913043478261,0.0,0.0
9112,27.43,7.52726,21.30023,27.63428,42.02425,0.07915254237288136,0.9208474576271186,0.09760087241003271,0.9023991275899672,0.0,1.180555555535534e-08
9113,30.9,8.11943,21.30228,26.56979,41.98137,0.08127328140873688,0.9187267185912631,0.12238325281803543,0.8776167471819645,0.0,8.309027777773833e-06
9114,27.610001,8.19249,22.243,26.87147,41.71904,0.09084745762711864,0.9091525423728813,0.11352525801195003,0.88647474198805,0.0,0.0
9115,25.9,8.88483,22.19036,27.15352,41.6684,0.09203389830508474,0.9079661016949153,0.09734513274336284,0.9026548672566372,0.0,0.0
9116,12.47,87.78613,22.85597,28.83485,41.78288,0.09529411764705883,0.9047058823529411,0.3185770750988142,0.6814229249011858,0.0,5.065972222217694e-06
9117,20.790001,57.013,29.41321,26.9226,42.093,0.05468088708312172,0.9453191129168783,0.15138339920948615,0.8486166007905138,0.0,0.0002676020833332
9118,31.040001,57.27789,30.08756,30.16381,42.06376,0.10314049586776859,0.8968595041322315,0.1500789889415482,0.8499210110584519,5.710416666663399e-06,0.0
9119,32.380001,53.36755,30.52638,31.09966,41.80828,0.13520661157024794,0.8647933884297522,0.16442687747035573,0.8355731225296443,0.0001608465755711,0.0
9120,35.349998,79.05405,59.80085,37.08428,41.0068,0.240057327122895,0.7599426728771049,0.1670428893905192,0.8329571106094809,1.4166666666673126e-07,0.0
9121,36.130001,214.0,61.60742,38.1123,41.17944,0.22146341463414632,0.7785365853658537,0.19215987701767873,0.8078401229823213,0.0,0.0
9122,36.130001,214.0,62.07028,38.13265,41.37008,0.21585760517799354,0.7841423948220065,0.1920860545524395,0.8079139454475606,0.0,8.839583333326573e-06
9123,38.57,167.86618,61.80813,36.33326,41.27118,0.21084142394822009,0.78915857605178,0.1635717107862505,0.8364282892137495,5.555555555547542e-07,0.0
9124,41.810001,165.75294,61.83961,36.90961,41.43745,0.22119741100323623,0.7788025889967638,0.1668629760502552,0.8331370239497448,0.0,0.0
9125,45.59,69.73218,39.47963,35.97916,40.68493,0.23217821782178216,0.7678217821782178,0.13438735177865613,0.8656126482213439,0.0,0.0001085416666666
9126,66.809998,26.93346,24.44537,27.5,41.22722,0.05931198102016607,0.9406880189798339,0.19209486166007905,0.807905138339921,0.0001450694444444,0.0
9127,86.629997,22.69085,23.30079,27.5,40.93004,0.05847953216374269,0.9415204678362573,0.18616600790513835,0.8138339920948617,0.0017187965277776,0.0
9128,154.899994,16.93988,23.65332,29.4,40.91428,0.040008001600320066,0.95999199839968,0.12885375494071147,0.8711462450592886,0.0159327027777772,0.0
9129,161.020004,15.04742,23.58826,28.25909,40.98708,0.06517432646592711,0.934825673534073,0.14545454545454545,0.8545454545454545,0.0,0.0001531888888888
9130,150.199997,17.57821,23.60252,28.08587,40.95687,0.048698738170347006,0.951301261829653,0.14545454545454545,0.8545454545454545,0.0,0.0
9131,150.889999,17.84566,23.68711,33.0,40.83235,0.1365374112506827,0.8634625887493174,0.24546172059984217,0.7545382794001578,0.0,0.0002103458333333
9132,147.039993,18.15232,22.64233,35.71948,40.66273,0.19118644067796609,0.8088135593220339,0.258498023715415,0.7415019762845849,0.0,0.0013186256944443
9133,110.040001,17.15691,22.38214,33.41538,40.61919,0.20440677966101695,0.795593220338983,0.21739130434782608,0.782608695652174,0.0,0.0
9134,137.850006,15.74244,22.44182,34.19605,40.93057,0.14796610169491525,0.8520338983050847,0.23478260869565218,0.7652173913043478,1.2165277777772172e-05,4.139583333329829e-06
9135,141.169998,10.05504,20.7372,34.06018,41.11686,0.14305084745762714,0.8569491525423729,0.06372549019607843,0.9362745098039217,0.0,0.0
9136,146.139999,8.12486,20.72314,34.09297,41.06543,0.1388135593220339,0.8611864406779661,0.12423312883435582,0.8757668711656441,0.0,0.0016517888888886
9137,129.910004,8.27696,20.77445,32.22713,41.03239,0.1257627118644068,0.8742372881355931,0.12703252032520324,0.8729674796747967,0.0,0.0051440319444441
9138,88.910004,8.28926,22.65667,33.60766,40.74045,0.15423728813559323,0.8457627118644068,0.11125597566275533,0.8887440243372448,2.523611111106858e-06,0.0
9139,80.040001,9.37325,22.53444,33.94387,40.66614,0.16101694915254236,0.8389830508474576,0.09155555555555556,0.9084444444444445,2.0861111111061506e-06,0.0
9140,65.910004,28.31121,21.72084,37.23324,40.98956,0.12864406779661017,0.8713559322033899,0.061252900232018556,0.9387470997679815,0.0,7.60416666665758e-07
9141,59.689999,32.37195,22.61126,37.69462,40.81535,0.1369491525423729,0.8630508474576271,0.20434782608695654,0.7956521739130435,0.0,0.0
9142,51.240002,37.70153,22.02135,32.86222,41.03706,0.1405084745762712,0.8594915254237289,0.19881422924901185,0.8011857707509881,0.0,0.0
9143,46.52,73.70919,25.90142,33.06298,40.83119,0.14610169491525424,0.8538983050847457,0.1956521739130435,0.8043478260869565,0.0,0.0
9144,47.130001,83.17217,37.62448,45.8437,42.8404,0.22070596797671033,0.7792940320232896,0.2301547678482277,0.7698452321517724,0.0015286187499999,0.0004175270833332
9145,42.939999,91.56392,45.34155,45.0123,42.78573,0.19669117647058823,0.8033088235294118,0.2285,0.7715000000000001,0.0024758743055553,0.0
9146,42.150002,92.88557,45.21807,44.58298,42.96528,0.1973639743156472,0.8026360256843529,0.18221343873517787,0.8177865612648222,0.0003099909722221,0.0003061638888888
9147,40.799999,89.54279,42.99125,40.5607,42.71315,0.16915254237288135,0.8308474576271186,0.1810276679841897,0.8189723320158102,0.0,0.0
9148,41.619999,80.08464,45.31495,43.21644,42.73607,0.13898305084745763,0.8610169491525423,0.17272727272727273,0.8272727272727273,0.0,0.0
9149,45.75,44.37188,37.25084,48.18277,42.2804,0.1547457627118644,0.8452542372881355,0.183399209486166,0.8166007905138339,0.0,4.2893055555539326e-05
9150,60.169998,19.38141,24.57719,47.11848,41.21682,0.2235593220338983,0.7764406779661017,0.20474308300395255,0.7952569169960474,0.0,0.0
9151,70.870003,18.89265,23.46401,47.23594,40.78656,0.13495405819295558,0.8650459418070444,0.20553359683794467,0.7944664031620553,0.0005357541666665,0.0
9152,73.370003,16.62865,23.31204,50.23704,40.86028,0.11710293249360361,0.8828970675063964,0.22608695652173913,0.773913043478261,0.0,0.0004405916666666
9153,72.620003,16.30431,22.59083,61.64847,40.88875,0.2542372881355932,0.7457627118644068,0.22213438735177868,0.7778656126482214,0.0,0.0
9154,73.949997,16.41493,22.62459,60.93832,40.31974,0.24966101694915258,0.7503389830508475,0.22371541501976286,0.7762845849802372,0.0,0.0
9155,76.150002,16.76551,23.03706,59.67902,40.93433,0.25728813559322034,0.7427118644067796,0.2225296442687747,0.7774703557312252,0.0005252291666665,0.0
9156,79.959999,17.01559,22.06523,56.93937,40.85761,0.25033898305084745,0.7496610169491525,0.23478260869565218,0.7652173913043478,2.111874999999319e-05,0.0027898201388887
9157,75.110001,16.84833,21.90254,44.03505,40.72487,0.236271186440678,0.7637288135593221,0.23478260869565218,0.7652173913043478,0.0,0.0002879749999999
9158,72.209999,16.58268,21.95056,44.36467,41.31995,0.1652542372881356,0.8347457627118644,0.23478260869565218,0.7652173913043478,0.0,0.0005396090277777
